DATE ; SOURCE ; PORT ; DESTINATION ; FLAG ; SEQ ; ACK ; WIN ; OPTIONS ; LENGTH
11:42:29;BP-Linux8;40682;fr;.;;346800;678;nop,nop,TS val 102923538 ecr 172356806;0
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;346800:348248;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;348248:349696;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;BP-Linux8;40682;fr;.;;349696;791;nop,nop,TS val 102923539 ecr 172356809;0
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;349696:351144;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;351144:352592;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;352592:354040;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;354040:355488;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;355488:356936;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;356936:358384;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;358384:359832;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;359832:361280;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;361280:362728;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;362728:364176;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;364176:365624;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;365624:367072;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;367072:368520;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;368520:369968;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;369968:371416;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;371416:372864;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;372864:374312;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;374312:375760;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;375760:377208;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;377208:378656;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;378656:379272;1322;252;nop,nop,TS val 172356809 ecr 102923538;616
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;379272:380720;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;380720:382168;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;382168:383616;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;383616:385064;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;385064:386512;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;386512:387960;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;387960:389408;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;389408:390856;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;390856:392304;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;392304:393752;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;393752:395200;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;395200:396648;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;396648:398096;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;398096:399544;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;399544:400992;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;400992:402440;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;402440:403888;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;403888:405336;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;405336:406784;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;406784:408232;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;408232:409680;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;409680:411128;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;411128:412576;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;412576:414024;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;414024:415472;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;415472:416920;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;416920:418368;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;418368:419816;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;419816:421264;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;421264:422712;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;422712:424160;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;424160:425608;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;425608:427056;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;427056:428504;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;428504:429952;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;429952:431400;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;431400:432848;1322;252;nop,nop,TS val 172356809 ecr 102923538;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;432848:433584;1322;252;nop,nop,TS val 172356809 ecr 102923538;736
11:42:29;BP-Linux8;40682;fr;.;;433584;376;nop,nop,TS val 102923539 ecr 172356809;0
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;433584:435032;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;435032:436480;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;BP-Linux8;40682;fr;.;;436480;489;nop,nop,TS val 102923539 ecr 172356810;0
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;436480:437928;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;437928:439376;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;439376:440824;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;440824:442272;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;442272:443720;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;P.;443720:444432;1322;252;nop,nop,TS val 172356810 ecr 102923539;712
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;444432:445880;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;445880:447328;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;447328:448776;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;448776:450224;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;450224:450944;1322;252;nop,nop,TS val 172356810 ecr 102923539;720
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;450944:452392;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;452392:453840;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;453840:455288;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;455288:456736;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;456736:458184;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;458184:459632;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;459632:461080;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;461080:462528;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;462528:463976;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;463976:465424;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;465424:466872;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;466872:468320;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;468320:469768;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;469768:471216;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;471216:472664;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;472664:474112;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;474112:475560;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;475560:477008;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;477008:478456;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;478456:479904;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;479904:481352;1322;252;nop,nop,TS val 172356810 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;481352:481712;1322;252;nop,nop,TS val 172356810 ecr 102923539;360
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;481712:483160;1322;252;nop,nop,TS val 172356811 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;483160:484608;1322;252;nop,nop,TS val 172356811 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;484608:486056;1322;252;nop,nop,TS val 172356811 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;486056:487504;1322;252;nop,nop,TS val 172356811 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;487504:488952;1322;252;nop,nop,TS val 172356811 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;488952:490400;1322;252;nop,nop,TS val 172356811 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;490400:491848;1322;252;nop,nop,TS val 172356811 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;491848:493296;1322;252;nop,nop,TS val 172356811 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;493296:494744;1322;252;nop,nop,TS val 172356811 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;494744:496192;1322;252;nop,nop,TS val 172356811 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;496192:497640;1322;252;nop,nop,TS val 172356811 ecr 102923539;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;497640:499072;1322;252;nop,nop,TS val 172356811 ecr 102923539;1432
11:42:29;BP-Linux8;40682;fr;.;;499072;171;nop,nop,TS val 102923541 ecr 172356810;0
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;499072:500520;1322;252;nop,nop,TS val 172356812 ecr 102923541;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;500520:501968;1322;252;nop,nop,TS val 172356812 ecr 102923541;1448
11:42:29;BP-Linux8;40682;fr;.;;501968;284;nop,nop,TS val 102923541 ecr 172356812;0
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;501968:503416;1322;252;nop,nop,TS val 172356812 ecr 102923541;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;503416:504864;1322;252;nop,nop,TS val 172356812 ecr 102923541;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;504864:506312;1322;252;nop,nop,TS val 172356812 ecr 102923541;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;506312:507760;1322;252;nop,nop,TS val 172356812 ecr 102923541;1448
11:42:29;mauves.univ-st-etienne.fr;https;https > BP-Linux8;P.;507760:507870;1322;252;nop,nop,TS val 172356812 ecr 102923541;110
11:42:29;BP-Linux8;40682;fr;.;;507870;249;nop,nop,TS val 102923543 ecr 172356812;0
11:42:29;BP-Linux8;40682;fr;.;;507870;503;nop,nop,TS val 102923546 ecr 172356812;0
11:42:29;BP-Linux8;40682;fr;.;;507870;1033;nop,nop,TS val 102923554 ecr 172356812;0
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;;1331;253;;0
11:42:30;BP-Linux8;40684;fr;.;;265382;0;nop,nop,TS val 102923575 ecr 172356778;0
11:42:30;BP-Linux8;40684;fr;.;;265382;178;nop,nop,TS val 102923579 ecr 172356778;0
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;265382:266830;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;BP-Linux8;40684;fr;.;;266830;171;nop,nop,TS val 102923579 ecr 172356850;0
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;266830:268278;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;268278:269726;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;BP-Linux8;40684;fr;.;;269726;284;nop,nop,TS val 102923580 ecr 172356850;0
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;269726:271174;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;271174:272622;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;272622:274070;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;274070:275518;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;275518:276966;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;276966:278414;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;278414:279862;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;279862:281310;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;281310:282382;1331;253;nop,nop,TS val 172356850 ecr 102923579;1072
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;282382:283830;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;283830:285278;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;285278:286726;1331;253;nop,nop,TS val 172356850 ecr 102923579;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;286726:288166;1331;253;nop,nop,TS val 172356850 ecr 102923579;1440
11:42:30;BP-Linux8;40684;fr;.;;288166;193;nop,nop,TS val 102923580 ecr 172356850;0
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;288166:289614;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;289614:291062;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;BP-Linux8;40684;fr;.;;291062;305;nop,nop,TS val 102923581 ecr 172356851;0
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;291062:292510;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;292510:293958;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;293958:295406;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;295406:296854;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;296854:298302;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;298302:299750;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;299750:301198;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;301198:302646;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;302646:304094;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;304094:305542;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;305542:306990;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;306990:308438;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;308438:309886;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;309886:311334;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;311334:312782;1331;253;nop,nop,TS val 172356851 ecr 102923580;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;312782:314230;1331;253;nop,nop,TS val 172356852 ecr 102923581;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;314230:315678;1331;253;nop,nop,TS val 172356852 ecr 102923581;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;315678:317126;1331;253;nop,nop,TS val 172356852 ecr 102923581;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;317126:318574;1331;253;nop,nop,TS val 172356852 ecr 102923581;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;318574:320022;1331;253;nop,nop,TS val 172356852 ecr 102923581;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;320022:321470;1331;253;nop,nop,TS val 172356852 ecr 102923581;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;321470:322918;1331;253;nop,nop,TS val 172356852 ecr 102923581;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;322918:324366;1331;253;nop,nop,TS val 172356852 ecr 102923581;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;324366:325814;1331;253;nop,nop,TS val 172356852 ecr 102923581;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;325814:327262;1331;253;nop,nop,TS val 172356852 ecr 102923581;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;327262:328710;1331;253;nop,nop,TS val 172356852 ecr 102923581;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;328710:330102;1331;253;nop,nop,TS val 172356852 ecr 102923581;1392
11:42:30;BP-Linux8;40684;fr;.;;330102;115;nop,nop,TS val 102923582 ecr 172356851;0
11:42:30;BP-Linux8;40684;fr;.;;330102;242;nop,nop,TS val 102923582 ecr 172356851;0
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;330102:331550;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;331550:332998;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;332998:334446;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;334446:335894;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;335894:337342;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;337342:338790;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;338790:340238;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;340238:341686;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;341686:343134;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;343134:344582;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;344582:344822;1331;253;nop,nop,TS val 172356854 ecr 102923582;240
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;344822:346270;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;P.;346270:347542;1331;253;nop,nop,TS val 172356854 ecr 102923582;1272
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;347542:348990;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;348990:350438;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;350438:351886;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;351886:353334;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;353334:354782;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;354782:356230;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
11:42:30;mauves.univ-st-etienne.fr;https;https > BP-Linux8;.;356230:357678;1331;253;nop,nop,TS val 172356854 ecr 102923582;1448
